iter	Passed	Remaining
7886	50746	13595
7887	50751	13588
7888	50754	13581
7889	50758	13574
7890	50761	13566
7891	50765	13559
7892	50769	13552
7893	50772	13545
7894	50775	13537
7895	50778	13530
7896	50781	13523
7897	50784	13515
7898	50786	13508
7899	50789	13501
7900	50792	13493
7901	50795	13486
7902	50798	13479
7903	50801	13471
7904	50804	13464
7905	50807	13456
7906	50810	13449
7907	50813	13442
7908	50816	13435
7909	50819	13427
7910	50821	13420
7911	50824	13412
7912	50827	13405
7913	50830	13398
7914	50833	13390
7915	50836	13383
7916	50839	13376
7917	50841	13368
7918	50844	13361
7919	50847	13353
7920	50850	13346
7921	50853	13339
7922	50856	13331
7923	50859	13324
7924	50861	13317
7925	50864	13309
7926	50867	13302
7927	50870	13294
7928	50872	13287
7929	50875	13280
7930	50878	13272
7931	50881	13265
7932	50886	13258
7933	50890	13251
7934	50893	13244
7935	50896	13237
7936	50899	13229
7937	50904	13223
7938	50912	13217
7939	50916	13210
7940	50919	13202
7941	50922	13195
7942	50925	13188
7943	50928	13180
7944	50931	13173
7945	50934	13166
7946	50938	13159
7947	50941	13152
7948	50948	13145
7949	50952	13138
7950	50955	13131
7951	50959	13124
7952	50962	13117
7953	50965	13109
7954	50968	13102
7955	50972	13095
7956	50975	13088
7957	50978	13080
7958	50981	13073
7959	50984	13066
7960	50987	13059
7961	50990	13051
7962	50993	13044
7963	50996	13037
7964	50999	13029
7965	51001	13022
7966	51004	13015
7967	51007	13007
7968	51010	13000
7969	51013	12993
7970	51015	12985
7971	51018	12978
7972	51150	13004
7973	51156	12997
7974	51162	12991
7975	51168	12984
7976	51175	12978
7977	51181	12971
7978	51187	12965
7979	51193	12958
7980	51199	12952
7981	51203	12945
7982	51208	12938
7983	51213	12931
7984	51217	12924
7985	51222	12917
7986	51226	12910
7987	51235	12905
7988	51240	12898
7989	51244	12891
7990	51248	12884
7991	51252	12877
7992	51255	12870
7993	51259	12863
7994	51263	12856
7995	51267	12849
7996	51271	12841
7997	51274	12834
7998	51280	12828
7999	51283	12820
8000	51286	12813
8001	51289	12806
8002	51293	12799
8003	51296	12791
8004	51299	12784
8005	51302	12777
8006	51305	12770
8007	51308	12763
8008	51311	12755
8009	51314	12748
8010	51316	12741
8011	51319	12733
8012	51322	12726
8013	51325	12719
8014	51328	12712
8015	51331	12704
8016	51334	12697
8017	51337	12690
8018	51340	12683
8019	51343	12675
8020	51346	12668
8021	51350	12661
8022	51353	12654
8023	51356	12647
8024	51359	12639
8025	51362	12632
8026	51365	12625
8027	51369	12618
8028	51372	12611
8029	51375	12603
8030	51378	12596
8031	51382	12589
8032	51385	12582
8033	51388	12575
8034	51391	12568
8035	51394	12560
8036	51397	12553
8037	51400	12546
8038	51403	12539
8039	51407	12532
8040	51409	12524
8041	51413	12517
8042	51416	12510
8043	51419	12503
8044	51422	12496
8045	51425	12488
8046	51428	12481
8047	51431	12474
8048	51434	12467
8049	51436	12459
8050	51439	12452
8051	51442	12445
8052	51445	12438
8053	51448	12430
8054	51451	12423
8055	51454	12416
8056	51457	12409
8057	51460	12402
8058	51463	12394
8059	51466	12387
8060	51468	12380
8061	51471	12373
8062	51474	12365
8063	51477	12358
8064	51480	12351
8065	51483	12344
8066	51486	12337
8067	51489	12329
8068	51492	12322
8069	51495	12315
8070	51498	12308
8071	51501	12301
8072	51504	12293
8073	51507	12286
8074	51510	12279
8075	51513	12272
8076	51516	12265
8077	51519	12258
8078	51522	12250
8079	51525	12243
8080	51528	12236
8081	51530	12229
8082	51533	12222
8083	51536	12214
8084	51540	12207
8085	51543	12200
8086	51546	12193
8087	51549	12186
8088	51552	12179
8089	51555	12172
8090	51559	12164
8091	51562	12157
8092	51565	12150
8093	51568	12143
8094	51571	12136
8095	51574	12129
8096	51577	12122
8097	51580	12114
8098	51583	12107
8099	51587	12100
8100	51590	12093
8101	51593	12086
8102	51596	12079
8103	51639	12081
8104	51708	12089
8105	51714	12083
8106	51720	12076
8107	51726	12070
8108	51731	12063
8109	51737	12057
8110	51742	12050
8111	51748	12044
8112	51753	12037
8113	51759	12030
8114	51764	12024
8115	51768	12017
8116	51773	12010
8117	51777	12003
8118	51781	11996
8119	51785	11989
8120	51790	11982
8121	51793	11975
8122	51798	11969
8123	51806	11963
8124	51810	11956
8125	51814	11949
8126	51818	11942
8127	51821	11935
8128	51824	11928
8129	51828	11921
8130	51831	11914
8131	51834	11906
8132	51838	11899
8133	51841	11892
8134	51844	11885
8135	51847	11878
8136	51850	11871
8137	51853	11864
8138	51856	11857
8139	51859	11850
8140	51862	11842
8141	51865	11835
8142	51868	11828
8143	51871	11821
8144	51874	11814
8145	51877	11807
8146	51880	11799
8147	51883	11792
8148	51886	11785
8149	51888	11778
8150	51892	11771
8151	51895	11764
8152	51898	11757
8153	51901	11750
8154	51904	11742
8155	51907	11735
8156	51910	11728
8157	51913	11721
8158	51917	11714
8159	51919	11707
8160	51923	11700
8161	51927	11693
8162	51930	11686
8163	51933	11679
8164	51936	11672
8165	51939	11665
8166	51942	11658
8167	51945	11650
8168	51948	11643
8169	51951	11636
8170	51954	11629
8171	51957	11622
8172	51960	11615
8173	51963	11608
8174	51966	11601
8175	51969	11593
8176	51972	11586
8177	51975	11579
8178	51978	11572
8179	51981	11565
8180	51984	11558
8181	51988	11551
8182	51991	11544
8183	51995	11537
8184	51998	11530
8185	52001	11523
8186	52004	11516
8187	52007	11509
8188	52010	11502
8189	52014	11495
8190	52016	11488
8191	52019	11480
8192	52023	11474
8193	52026	11467
8194	52029	11459
8195	52033	11452
8196	52035	11445
8197	52038	11438
8198	52041	11431
8199	52044	11424
8200	52047	11417
8201	52050	11410
8202	52053	11403
8203	52056	11395
8204	52059	11388
8205	52061	11381
8206	52064	11374
8207	52067	11367
8208	52070	11360
8209	52073	11353
8210	52076	11346
8211	52079	11339
8212	52082	11332
8213	52085	11325
8214	52088	11318
8215	52091	11310
8216	52094	11303
8217	52096	11296
8218	52099	11289
8219	52103	11282
8220	52106	11275
8221	52109	11268
8222	52113	11261
8223	52116	11254
8224	52119	11247
8225	52123	11240
8226	52126	11233
8227	52129	11226
8228	52132	11219
8229	52136	11212
8230	52139	11205
8231	52143	11198
8232	52147	11192
8233	52150	11185
8234	52153	11178
8235	52156	11171
8236	52160	11164
8237	52163	11157
8238	52167	11150
8239	52170	11143
8240	52173	11136
8241	52176	11129
8242	52179	11122
8243	52183	11115
8244	52186	11108
8245	52189	11101
8246	52192	11094
8247	52195	11087
8248	52199	11080
8249	52202	11073
8250	52208	11066
8251	52214	11060
8252	52218	11053
8253	52222	11046
8254	52225	11039
8255	52228	11032
8256	52231	11025
8257	52234	11018
8258	52237	11011
8259	52240	11004
8260	52243	10997
8261	52246	10990
8262	52249	10983
8263	52251	10976
8264	52254	10969
8265	52257	10962
8266	52260	10955
8267	52263	10948
8268	52266	10941
8269	52269	10934
8270	52272	10927
8271	52275	10920
8272	52277	10913
8273	52280	10906
8274	52283	10899
8275	52286	10891
8276	52289	10884
8277	52292	10877
8278	52295	10870
8279	52298	10863
8280	52301	10856
8281	52303	10849
8282	52306	10842
8283	52309	10835
8284	52312	10828
8285	52315	10821
8286	52317	10814
8287	52322	10807
8288	52324	10800
8289	52327	10793
8290	52330	10786
8291	52333	10779
8292	52336	10772
8293	52339	10765
8294	52342	10758
8295	52345	10751
8296	52348	10744
8297	52351	10737
8298	52354	10730
8299	52357	10723
8300	52360	10716
8301	52363	10709
8302	52367	10702
8303	52369	10695
8304	52372	10688
8305	52375	10682
8306	52378	10675
8307	52382	10668
8308	52385	10661
8309	52388	10654
8310	52391	10647
8311	52394	10640
8312	52397	10633
8313	52401	10626
8314	52404	10619
8315	52407	10612
8316	52410	10605
8317	52413	10598
8318	52416	10591
8319	52419	10584
8320	52422	10577
8321	52425	10570
8322	52429	10563
8323	52432	10557
8324	52435	10550
8325	52438	10543
8326	52442	10536
8327	52445	10529
8328	52448	10522
8329	52451	10515
8330	52454	10508
8331	52458	10501
8332	52461	10494
8333	52464	10487
8334	52467	10480
8335	52470	10473
8336	52473	10467
8337	52477	10460
8338	52480	10453
8339	52483	10446
8340	52486	10439
8341	52489	10432
8342	52493	10425
8343	52496	10418
8344	52499	10411
8345	52503	10405
8346	52506	10398
8347	52510	10391
8348	52513	10384
8349	52517	10377
8350	52520	10370
8351	52523	10363
8352	52527	10357
8353	52530	10350
8354	52533	10343
8355	52536	10336
8356	52540	10329
8357	52543	10322
8358	52546	10315
8359	52549	10308
8360	52553	10302
8361	52556	10295
8362	52560	10288
8363	52563	10281
8364	52566	10274
8365	52570	10267
8366	52573	10260
8367	52576	10253
8368	52580	10247
8369	52583	10240
8370	52586	10233
8371	52590	10226
8372	52593	10219
8373	52596	10212
8374	52600	10206
8375	52603	10199
8376	52606	10192
8377	52610	10185
8378	52613	10178
8379	52617	10171
8380	52620	10164
8381	52624	10158
8382	52627	10151
8383	52630	10144
8384	52634	10137
8385	52637	10130
8386	52641	10124
8387	52644	10117
8388	52647	10110
8389	52650	10103
8390	52653	10096
8391	52656	10089
8392	52659	10082
8393	52662	10075
8394	52665	10068
8395	52668	10062
8396	52857	10090
8397	52864	10084
8398	52871	10078
8399	52877	10071
8400	52883	10065
8401	52889	10059
8402	52894	10052
8403	52899	10046
8404	52904	10039
8405	52909	10032
8406	52914	10026
8407	52922	10020
8408	52926	10013
8409	52930	10007
8410	52934	10000
8411	52939	9993
8412	52942	9986
8413	52946	9980
8414	52949	9973
8415	52953	9966
8416	52957	9959
8417	52960	9952
8418	52964	9946
8419	52968	9939
8420	52971	9932
8421	52975	9925
8422	52978	9918
8423	52982	9912
8424	52986	9905
8425	52989	9898
8426	52992	9891
8427	52996	9884
8428	52999	9878
8429	53002	9871
8430	53006	9864
8431	53009	9857
8432	53012	9850
8433	53016	9843
8434	53019	9837
8435	53022	9830
8436	53025	9823
8437	53029	9816
8438	53032	9809
8439	53035	9802
8440	53038	9795
8441	53041	9789
8442	53045	9782
8443	53048	9775
8444	53051	9768
8445	53054	9761
8446	53058	9755
8447	53062	9748
8448	53068	9741
8449	53072	9735
8450	53076	9728
8451	53079	9721
8452	53082	9714
8453	53087	9708
8454	53090	9701
8455	53092	9694
8456	53095	9687
8457	53098	9680
8458	53101	9673
8459	53104	9666
8460	53107	9659
8461	53110	9652
8462	53113	9646
8463	53116	9639
8464	53118	9632
8465	53121	9625
8466	53124	9618
8467	53127	9611
8468	53130	9604
8469	53133	9597
8470	53136	9591
8471	53139	9584
8472	53142	9577
8473	53145	9570
8474	53148	9563
8475	53151	9556
8476	53154	9549
8477	53157	9542
8478	53160	9536
8479	53163	9529
8480	53167	9522
8481	53170	9515
8482	53173	9508
8483	53176	9502
8484	53179	9495
8485	53182	9488
8486	53185	9481
8487	53188	9474
8488	53191	9467
8489	53195	9461
8490	53198	9454
8491	53201	9447
8492	53204	9440
8493	53207	9433
8494	53210	9427
8495	53213	9420
8496	53216	9413
8497	53219	9406
8498	53223	9399
8499	53225	9392
8500	53228	9385
8501	53231	9379
8502	53235	9372
8503	53238	9365
8504	53240	9358
8505	53243	9351
8506	53247	9345
8507	53250	9338
8508	53253	9331
8509	53256	9324
8510	53259	9317
8511	53262	9310
8512	53265	9304
8513	53268	9297
8514	53271	9290
8515	53274	9283
8516	53278	9276
8517	53281	9270
8518	53284	9263
8519	53287	9256
8520	53291	9249
8521	53294	9243
8522	53297	9236
8523	53300	9229
8524	53304	9222
8525	53308	9216
8526	53311	9209
8527	53314	9202
8528	53317	9195
8529	53321	9188
8530	53323	9182
8531	53329	9175
8532	53333	9169
8533	53336	9162
8534	53339	9155
8535	53342	9148
8536	53344	9141
8537	53347	9134
8538	53350	9128
8539	53353	9121
8540	53356	9114
8541	53359	9107
8542	53362	9100
8543	53365	9094
8544	53368	9087
8545	53371	9080
8546	53374	9073
8547	53377	9066
8548	53379	9060
8549	53382	9053
8550	53385	9046
8551	53388	9039
8552	53391	9032
8553	53394	9025
8554	53397	9019
8555	53400	9012
8556	53403	9005
8557	53406	8998
8558	53409	8992
8559	53411	8985
8560	53414	8978
8561	53417	8971
8562	53420	8964
8563	53423	8957
8564	53426	8951
8565	53429	8944
8566	53432	8937
8567	53435	8930
8568	53438	8924
8569	53441	8917
8570	53444	8910
8571	53447	8903
8572	53450	8897
8573	53454	8890
8574	53456	8883
8575	53459	8876
8576	53462	8869
8577	53465	8863
8578	53468	8856
8579	53471	8849
8580	53474	8842
8581	53477	8836
8582	53480	8829
8583	53483	8822
8584	53486	8815
8585	53489	8809
8586	53492	8802
8587	53495	8795
8588	53498	8788
8589	53500	8781
8590	53503	8775
8591	53506	8768
8592	53509	8761
8593	53512	8754
8594	53515	8747
8595	53518	8741
8596	53521	8734
8597	53523	8727
8598	53526	8720
8599	53529	8714
8600	53532	8707
8601	53535	8700
8602	53538	8693
8603	53540	8687
8604	53543	8680
8605	53546	8673
8606	53549	8666
8607	53552	8660
8608	53555	8653
8609	53559	8646
8610	53562	8639
8611	53565	8633
8612	53568	8626
8613	53571	8619
8614	53574	8612
8615	53577	8606
8616	53580	8599
8617	53583	8592
8618	53586	8586
8619	53589	8579
8620	53592	8572
8621	53596	8565
8622	53599	8559
8623	53602	8552
8624	53605	8545
8625	53609	8539
8626	53612	8532
8627	53615	8525
8628	53618	8519
8629	53621	8512
8630	53624	8505
8631	53627	8498
8632	53630	8492
8633	53633	8485
8634	53636	8478
8635	53639	8472
8636	53642	8465
8637	53645	8458
8638	53647	8451
8639	53650	8445
8640	53653	8438
8641	53656	8431
8642	53659	8424
8643	53662	8418
8644	53665	8411
8645	53668	8404
8646	53671	8398
8647	53674	8391
8648	53677	8384
8649	53680	8377
8650	53682	8371
8651	53685	8364
8652	53688	8357
8653	53691	8350
8654	53694	8344
8655	53697	8337
8656	53700	8330
8657	53703	8324
8658	53706	8317
8659	53709	8310
8660	53712	8303
8661	53715	8297
8662	53718	8290
8663	53721	8283
8664	53724	8277
8665	53727	8270
8666	53730	8263
8667	53732	8257
8668	53736	8250
8669	53739	8243
8670	53742	8237
8671	53745	8230
8672	53748	8223
8673	53751	8217
8674	53754	8210
8675	53758	8203
8676	53763	8197
8677	53770	8191
8678	53773	8184
8679	53776	8177
8680	53779	8171
8681	53781	8164
8682	53784	8157
8683	53787	8151
8684	53790	8144
8685	53793	8137
8686	53796	8131
8687	53799	8124
8688	53802	8117
8689	53804	8110
8690	53808	8104
8691	53810	8097
8692	53814	8090
8693	53817	8084
8694	53819	8077
8695	53907	8083
8696	53914	8077
8697	53919	8071
8698	53926	8065
8699	53932	8058
8700	53938	8052
8701	53944	8046
8702	53949	8040
8703	53954	8033
8704	53960	8027
8705	53964	8020
8706	53968	8014
8707	53973	8008
8708	53977	8001
8709	53983	7995
8710	53987	7988
8711	53995	7982
8712	54005	7977
8713	54008	7970
8714	54012	7963
8715	54016	7957
8716	54019	7950
8717	54023	7944
8718	54026	7937
8719	54030	7931
8720	54033	7924
8721	54036	7917
8722	54039	7911
8723	54043	7904
8724	54046	7897
8725	54051	7891
8726	54054	7884
8727	54058	7878
8728	54061	7871
8729	54064	7865
8730	54067	7858
8731	54070	7851
8732	54074	7845
8733	54077	7838
8734	54080	7831
8735	54083	7825
8736	54086	7818
8737	54089	7811
8738	54092	7805
8739	54095	7798
8740	54098	7792
8741	54102	7785
8742	54105	7778
8743	54108	7772
8744	54111	7765
8745	54115	7759
8746	54122	7753
8747	54126	7746
8748	54129	7739
8749	54132	7733
8750	54136	7726
8751	54139	7720
8752	54142	7713
8753	54145	7706
8754	54148	7700
8755	54151	7693
8756	54153	7686
8757	54157	7680
8758	54159	7673
8759	54162	7666
8760	54166	7660
8761	54169	7653
8762	54172	7647
8763	54175	7640
8764	54179	7633
8765	54182	7627
8766	54185	7620
8767	54188	7614
8768	54191	7607
8769	54194	7600
8770	54197	7594
8771	54200	7587
8772	54203	7580
8773	54206	7574
8774	54210	7567
8775	54213	7561
8776	54216	7554
8777	54219	7548
8778	54222	7541
8779	54225	7534
8780	54228	7528
8781	54232	7521
8782	54235	7514
8783	54237	7508
8784	54240	7501
8785	54244	7495
8786	54246	7488
8787	54249	7481
8788	54252	7475
8789	54255	7468
8790	54258	7462
8791	54261	7455
8792	54264	7448
8793	54267	7442
8794	54270	7435
8795	54273	7428
8796	54276	7422
8797	54278	7415
8798	54281	7409
8799	54284	7402
8800	54287	7395
8801	54290	7389
8802	54293	7382
8803	54297	7376
8804	54300	7369
8805	54303	7362
8806	54306	7356
8807	54309	7349
8808	54312	7343
8809	54315	7336
8810	54318	7329
8811	54320	7323
8812	54324	7316
8813	54326	7310
8814	54329	7303
8815	54332	7296
8816	54335	7290
8817	54338	7283
8818	54341	7277
8819	54344	7270
8820	54346	7263
8821	54350	7257
8822	54353	7250
8823	54355	7244
8824	54358	7237
8825	54361	7231
8826	54364	7224
8827	54367	7217
8828	54370	7211
8829	54373	7204
8830	54376	7198
8831	54379	7191
8832	54382	7184
8833	54385	7178
8834	54388	7171
8835	54391	7165
8836	54394	7158
8837	54397	7152
8838	54399	7145
8839	54402	7138
8840	54405	7132
8841	54408	7125
8842	54411	7119
8843	54414	7112
8844	54417	7105
8845	54420	7099
8846	54423	7092
8847	54425	7086
8848	54428	7079
8849	54431	7073
8850	54434	7066
8851	54437	7059
8852	54440	7053
8853	54443	7046
8854	54445	7040
8855	54448	7033
8856	54451	7027
8857	54454	7020
8858	54458	7014
8859	54461	7007
8860	54464	7000
8861	54467	6994
8862	54470	6987
8863	54473	6981
8864	54476	6974
8865	54479	6968
8866	54481	6961
8867	54484	6954
8868	54487	6948
8869	54490	6941
8870	54494	6935
8871	54497	6928
8872	54500	6922
8873	54502	6915
8874	54505	6909
8875	54508	6902
8876	54511	6896
8877	54514	6889
8878	54517	6882
8879	54519	6876
8880	54522	6869
8881	54528	6863
8882	54533	6857
8883	54537	6850
8884	54541	6844
8885	54544	6838
8886	54547	6831
8887	54550	6824
8888	54553	6818
8889	54556	6811
8890	54559	6805
8891	54562	6798
8892	54565	6792
8893	54568	6785
8894	54571	6779
8895	54573	6772
8896	54576	6766
8897	54579	6759
8898	54582	6753
8899	54585	6746
8900	54588	6740
8901	54591	6733
8902	54594	6726
8903	54597	6720
8904	54600	6713
8905	54603	6707
8906	54606	6700
8907	54609	6694
8908	54612	6687
8909	54614	6681
8910	54617	6674
8911	54620	6668
8912	54623	6661
8913	54626	6655
8914	54628	6648
8915	54631	6642
8916	54635	6635
8917	54637	6629
8918	54641	6622
8919	54643	6616
8920	54646	6609
8921	54649	6603
8922	54652	6596
8923	54655	6590
8924	54658	6583
8925	54661	6577
8926	54664	6570
8927	54667	6563
8928	54670	6557
8929	54672	6550
8930	54675	6544
8931	54678	6537
8932	54681	6531
8933	54684	6524
8934	54687	6518
8935	54691	6512
8936	54694	6505
8937	54696	6498
8938	54699	6492
8939	54702	6485
8940	54705	6479
8941	54708	6472
8942	54711	6466
8943	54713	6459
8944	54716	6453
8945	54719	6446
8946	54722	6440
8947	54725	6433
8948	54728	6427
8949	54731	6420
8950	54734	6414
8951	54737	6407
8952	54739	6401
8953	54742	6394
8954	54745	6388
8955	54748	6382
8956	54751	6375
8957	54754	6369
8958	54757	6362
8959	54760	6356
8960	54762	6349
8961	54765	6343
8962	54768	6336
8963	54771	6330
8964	54774	6323
8965	54777	6317
8966	54780	6310
8967	54783	6304
8968	54786	6297
8969	54789	6291
8970	54792	6284
8971	54795	6278
8972	54797	6271
8973	54800	6265
8974	54803	6258
8975	54806	6252
8976	54809	6246
8977	54812	6239
8978	54815	6233
8979	54818	6226
8980	54821	6220
8981	54824	6213
8982	54827	6207
8983	54830	6200
8984	54833	6194
8985	54836	6187
8986	54839	6181
8987	54842	6174
8988	54845	6168
8989	54848	6162
8990	54851	6155
8991	54853	6149
8992	54856	6142
8993	54859	6136
8994	54862	6129
8995	54865	6123
8996	54868	6116
8997	54870	6110
8998	54873	6103
8999	55019	6113
9000	55030	6107
9001	55036	6101
9002	55042	6095
9003	55047	6089
9004	55054	6083
9005	55061	6077
9006	55066	6070
9007	55070	6064
9008	55075	6058
9009	55080	6052
9010	55087	6046
9011	55091	6039
9012	55095	6033
9013	55099	6027
9014	55103	6020
9015	55106	6014
9016	55118	6008
9017	55125	6002
9018	55128	5996
9019	55131	5989
9020	55135	5983
9021	55138	5977
9022	55141	5970
9023	55144	5964
9024	55147	5957
9025	55151	5951
9026	55154	5944
9027	55157	5938
9028	55160	5932
9029	55163	5925
9030	55166	5919
9031	55169	5912
9032	55172	5906
9033	55175	5899
9034	55178	5893
9035	55181	5887
9036	55184	5880
9037	55187	5874
9038	55190	5867
9039	55193	5861
9040	55195	5854
9041	55198	5848
9042	55201	5841
9043	55204	5835
9044	55207	5829
9045	55210	5822
9046	55213	5816
9047	55216	5809
9048	55219	5803
9049	55222	5796
9050	55225	5790
9051	55228	5783
9052	55231	5777
9053	55234	5771
9054	55237	5764
9055	55240	5758
9056	55242	5751
9057	55245	5745
9058	55248	5738
9059	55251	5732
9060	55254	5726
9061	55257	5719
9062	55259	5713
9063	55262	5706
9064	55265	5700
9065	55268	5693
9066	55271	5687
9067	55274	5681
9068	55277	5674
9069	55280	5668
9070	55283	5661
9071	55286	5655
9072	55288	5648
9073	55291	5642
9074	55294	5636
9075	55297	5629
9076	55300	5623
9077	55303	5616
9078	55306	5610
9079	55309	5604
9080	55312	5597
9081	55315	5591
9082	55318	5584
9083	55321	5578
9084	55324	5571
9085	55327	5565
9086	55329	5559
9087	55332	5552
9088	55335	5546
9089	55339	5540
9090	55342	5533
9091	55344	5527
9092	55347	5520
9093	55350	5514
9094	55353	5507
9095	55356	5501
9096	55361	5495
9097	55366	5489
9098	55369	5482
9099	55373	5476
9100	55376	5470
9101	55378	5463
9102	55382	5457
9103	55384	5450
9104	55387	5444
9105	55390	5438
9106	55393	5431
9107	55396	5425
9108	55399	5418
9109	55402	5412
9110	55405	5406
9111	55408	5399
9112	55411	5393
9113	55414	5386
9114	55417	5380
9115	55420	5374
9116	55425	5368
9117	55428	5361
9118	55430	5355
9119	55433	5348
9120	55436	5342
9121	55439	5336
9122	55442	5329
9123	55445	5323
9124	55448	5316
9125	55451	5310
9126	55454	5304
9127	55457	5297
9128	55460	5291
9129	55463	5285
9130	55466	5278
9131	55468	5272
9132	55472	5265
9133	55474	5259
9134	55477	5253
9135	55481	5246
9136	55483	5240
9137	55486	5234
9138	55489	5227
9139	55492	5221
9140	55495	5215
9141	55498	5208
9142	55501	5202
9143	55504	5195
9144	55506	5189
9145	55510	5183
9146	55512	5176
9147	55515	5170
9148	55518	5164
9149	55521	5157
9150	55524	5151
9151	55527	5144
9152	55530	5138
9153	55533	5132
9154	55536	5125
9155	55539	5119
9156	55541	5113
9157	55544	5106
9158	55547	5100
9159	55550	5094
9160	55553	5087
9161	55556	5081
9162	55559	5075
9163	55562	5068
9164	55565	5062
9165	55568	5056
9166	55571	5049
9167	55573	5043
9168	55576	5036
9169	55579	5030
9170	55582	5024
9171	55585	5017
9172	55588	5011
9173	55590	5005
9174	55593	4998
9175	55596	4992
9176	55599	4986
9177	55602	4979
9178	55605	4973
9179	55607	4967
9180	55611	4960
9181	55614	4954
9182	55617	4948
9183	55619	4941
9184	55622	4935
9185	55625	4929
9186	55628	4922
9187	55631	4916
9188	55633	4910
9189	55636	4903
9190	55639	4897
9191	55642	4891
9192	55645	4884
9193	55648	4878
9194	55650	4872
9195	55653	4865
9196	55656	4859
9197	55659	4853
9198	55662	4846
9199	55664	4840
9200	55667	4834
9201	55670	4827
9202	55673	4821
9203	55676	4815
9204	55679	4808
9205	55682	4802
9206	55685	4796
9207	55688	4789
9208	55691	4783
9209	55694	4777
9210	55697	4770
9211	55699	4764
9212	55702	4758
9213	55705	4751
9214	55708	4745
9215	55711	4739
9216	55714	4733
9217	55717	4726
9218	55720	4720
9219	55722	4714
9220	55725	4707
9221	55728	4701
9222	55731	4695
9223	55734	4688
9224	55737	4682
9225	55740	4676
9226	55743	4669
9227	55746	4663
9228	55749	4657
9229	55751	4651
9230	55754	4644
9231	55757	4638
9232	55760	4632
9233	55762	4625
9234	55765	4619
9235	55768	4613
9236	55771	4606
9237	55774	4600
9238	55776	4594
9239	55779	4587
9240	55782	4581
9241	55785	4575
9242	55788	4569
9243	55791	4562
9244	55794	4556
9245	55796	4550
9246	55799	4543
9247	55802	4537
9248	55805	4531
9249	55809	4525
9250	55812	4518
9251	55815	4512
9252	55817	4506
9253	55820	4499
9254	55823	4493
9255	55826	4487
9256	55829	4481
9257	55832	4474
9258	55835	4468
9259	55838	4462
9260	55841	4455
9261	55844	4449
9262	55847	4443
9263	55850	4437
9264	55853	4430
9265	55855	4424
9266	55858	4418
9267	55861	4412
9268	55864	4405
9269	55866	4399
9270	55870	4393
9271	55872	4386
9272	55875	4380
9273	55878	4374
9274	55881	4368
9275	55884	4361
9276	55887	4355
9277	55890	4349
9278	55893	4343
9279	55896	4336
9280	55899	4330
9281	55901	4324
9282	55904	4317
9283	55907	4311
9284	55910	4305
9285	55913	4299
9286	55916	4292
9287	55919	4286
9288	55921	4280
9289	55925	4274
9290	55927	4267
9291	55930	4261
9292	55933	4255
9293	55935	4249
9294	55938	4242
9295	55941	4236
9296	55944	4230
9297	55947	4224
9298	55950	4217
9299	55953	4211
9300	55956	4205
9301	55958	4199
9302	55961	4192
9303	55964	4186
9304	55967	4180
9305	55970	4174
9306	55973	4167
9307	55975	4161
9308	55978	4155
9309	55981	4149
9310	55984	4142
9311	55987	4136
9312	55990	4130
9313	55993	4124
9314	55996	4117
9315	56046	4115
9316	56056	4109
9317	56067	4103
9318	56073	4097
9319	56079	4091
9320	56085	4085
9321	56090	4079
9322	56095	4073
9323	56100	4067
9324	56105	4061
9325	56110	4055
9326	56114	4049
9327	56118	4042
9328	56123	4036
9329	56127	4030
9330	56131	4024
9331	56135	4018
9332	56138	4012
9333	56142	4005
9334	56146	3999
9335	56149	3993
9336	56153	3987
9337	56156	3981
9338	56160	3974
9339	56163	3968
9340	56166	3962
9341	56170	3956
9342	56173	3950
9343	56176	3943
9344	56179	3937
9345	56182	3931
9346	56186	3925
9347	56189	3919
9348	56192	3912
9349	56195	3906
9350	56198	3900
9351	56201	3894
9352	56204	3887
9353	56207	3881
9354	56210	3875
9355	56213	3869
9356	56216	3863
9357	56221	3857
9358	56226	3850
9359	56229	3844
9360	56232	3838
9361	56235	3832
9362	56238	3826
9363	56241	3819
9364	56244	3813
9365	56247	3807
9366	56250	3801
9367	56253	3795
9368	56256	3788
9369	56259	3782
9370	56262	3776
9371	56270	3770
9372	56276	3764
9373	56280	3758
9374	56283	3752
9375	56286	3746
9376	56289	3739
9377	56292	3733
9378	56295	3727
9379	56298	3721
9380	56301	3715
9381	56304	3708
9382	56307	3702
9383	56309	3696
9384	56312	3690
9385	56315	3683
9386	56318	3677
9387	56321	3671
9388	56324	3665
9389	56327	3659
9390	56329	3652
9391	56332	3646
9392	56335	3640
9393	56338	3634
9394	56341	3628
9395	56344	3621
9396	56347	3615
9397	56350	3609
9398	56352	3603
9399	56355	3597
9400	56358	3590
9401	56361	3584
9402	56364	3578
9403	56367	3572
9404	56370	3566
9405	56373	3560
9406	56375	3553
9407	56378	3547
9408	56381	3541
9409	56384	3535
9410	56387	3529
9411	56390	3522
9412	56393	3516
9413	56396	3510
9414	56398	3504
9415	56401	3498
9416	56404	3491
9417	56407	3485
9418	56410	3479
9419	56413	3473
9420	56416	3467
9421	56419	3461
9422	56422	3454
9423	56425	3448
9424	56428	3442
9425	56431	3436
9426	56434	3430
9427	56437	3424
9428	56440	3417
9429	56444	3411
9430	56450	3405
9431	56454	3399
9432	56459	3393
9433	56463	3387
9434	56466	3381
9435	56470	3375
9436	56473	3369
9437	56477	3363
9438	56481	3356
9439	56484	3350
